,fundo,data_pagamento,cotacao,dy,rendimento
5302,VGHF11,2022-12-07,8.37,"1,19%",0.1
5303,VGHF11,2022-11-08,8.74,"1,03%",0.09
5304,VGHF11,2022-10-07,9.05,"0,99%",0.09
5305,VGHF11,2022-09-08,9.1,"1,32%",0.12
5306,VGHF11,2022-08-05,9.14,"1,31%",0.12
5307,VGHF11,2022-07-07,9.2,"1,41%",0.13
5308,VGHF11,2022-06-07,8.99,"1,56%",0.14
5309,VGHF11,2022-05-06,9.32,"1,39%",0.13
5310,VGHF11,2022-04-07,9.61,"1,46%",0.14
5311,VGHF11,2022-03-08,9.9,"1,62%",0.16
5312,VGHF11,2022-02-07,9.42,"1,70%",0.16
5313,VGHF11,2022-01-07,9.18,"1,96%",0.18
5314,VGHF11,2021-12-07,9.17,"1,64%",0.15
5315,VGHF11,2021-11-08,9.09,"1,65%",0.15
5316,VGHF11,2021-10-07,9.29,"1,40%",0.13
5317,VGHF11,2021-09-08,9.2,"1,30%",0.12
5318,VGHF11,2021-08-06,9.2,"1,30%",0.12
5319,VGHF11,2021-07-07,8.88,"1,46%",0.13
5320,VGHF11,2021-06-08,8.75,"1,14%",0.1
5321,VGHF11,2021-05-07,9.19,"0,87%",0.08
5322,VGHF11,2021-04-08,9.14,"0,77%",0.07
5323,VILG11,2025-03-18,78.0,"0,85%",0.66
5324,VILG11,2025-02-14,71.25,"0,91%",0.65
5325,VILG11,2025-01-15,73.3,"0,86%",0.63
5326,VILG11,2024-12-13,75.27,"0,82%",0.62
5327,VILG11,2024-11-14,78.63,"0,78%",0.61
5328,VILG11,2024-10-14,81.2,"0,74%",0.6
5329,VILG11,2024-09-13,83.93,"0,76%",0.64
5330,VILG11,2024-08-14,83.53,"0,78%",0.65
5331,VILG11,2024-07-12,78.47,"0,83%",0.65
5332,VILG11,2024-06-14,83.23,"0,72%",0.6
5333,VILG11,2024-05-15,87.21,"0,69%",0.6
5334,VILG11,2024-04-12,87.45,"0,66%",0.58
5335,VILG11,2024-03-14,86.42,"0,65%",0.56
5336,VILG11,2024-02-16,87.36,"0,69%",0.6
5337,VILG11,2024-01-12,93.26,"0,69%",0.64
5338,VILG11,2023-12-14,91.32,"0,71%",0.65
5339,VILG11,2023-11-16,95.96,"0,71%",0.68
5340,VILG11,2023-10-16,100.59,"0,70%",0.7
5341,VILG11,2023-09-15,98.31,"0,71%",0.7
5342,VILG11,2023-08-14,103.32,"0,68%",0.7
5343,VILG11,2023-07-14,104.28,"0,67%",0.7
5344,VILG11,2023-06-15,91.8,"0,76%",0.7
5345,VILG11,2023-05-15,88.59,"0,76%",0.67
5346,VILG11,2023-04-17,83.28,"0,78%",0.65
5347,VILG11,2023-03-14,81.72,"0,65%",0.53
5348,VILG11,2023-02-14,87.89,"0,76%",0.67
5349,VILG11,2023-01-13,93.87,"0,75%",0.7
5350,VILG11,2022-12-14,94.56,"0,76%",0.72
5351,VILG11,2022-11-16,102.59,"0,70%",0.72
5352,VILG11,2022-10-17,103.74,"0,69%",0.72
5353,VILG11,2022-09-15,101.23,"0,71%",0.72
5354,VILG11,2022-08-12,88.69,"0,81%",0.72
5355,VILG11,2022-07-14,89.73,"0,79%",0.71
5356,VILG11,2022-06-14,93.24,"0,75%",0.7
5357,VILG11,2022-05-13,95.08,"0,74%",0.7
5358,VILG11,2022-04-14,93.58,"0,75%",0.7
5359,VILG11,2022-03-15,99.46,"0,70%",0.7
5360,VILG11,2022-02-14,96.39,"0,73%",0.7
5361,VILG11,2022-01-14,99.17,"0,71%",0.7
5362,VILG11,2021-12-14,82.87,"0,77%",0.64
5363,VILG11,2021-11-16,94.88,"0,67%",0.64
5364,VILG11,2021-10-15,99.21,"0,65%",0.64
5365,VILG11,2021-09-15,100.04,"0,63%",0.63
5366,VILG11,2021-08-13,108.59,"0,56%",0.61
5367,VILG11,2021-07-15,102.44,"0,59%",0.6
5368,VILG11,2021-06-15,109.93,"0,52%",0.57
5369,VILG11,2021-05-14,110.76,"0,45%",0.5
5370,VILG11,2021-04-15,110.84,"0,41%",0.45
5371,VILG11,2021-03-12,116.03,"0,52%",0.6
5372,VILG11,2021-02-12,113.67,"0,53%",0.6
5373,VILG11,2021-01-15,119.7,"0,50%",0.6
5374,VILG11,2020-12-14,116.49,"0,52%",0.6
5375,VILG11,2020-11-16,118.56,"0,35%",0.42
5376,VILG11,2020-10-15,123.72,"0,40%",0.5
5377,VILG11,2020-09-15,118.84,"0,50%",0.6
5378,VILG11,2020-08-14,111.93,"0,54%",0.6
5379,VILG11,2020-07-14,118.84,"0,50%",0.6
5380,VILG11,2020-06-15,108.06,"0,48%",0.52
5381,VILG11,2020-05-15,105.91,"0,47%",0.5
5382,VILG11,2020-04-14,103.35,"0,58%",0.6
5398,HSAF11,2025-03-11,78.3,"1,21%",0.95
5399,HSAF11,2025-02-07,69.36,"1,37%",0.95
5400,HSAF11,2025-01-08,67.07,"1,79%",1.2
5401,HSAF11,2024-12-06,69.92,"1,14%",0.8
5402,HSAF11,2024-11-07,72.35,"1,11%",0.8
5403,HSAF11,2024-10-07,73.92,"1,08%",0.8
5404,HSAF11,2024-09-06,75.71,"1,06%",0.8
5405,HSAF11,2024-08-07,74.82,"1,07%",0.8
5406,HSAF11,2024-07-05,75.62,"1,19%",0.9
5407,HSAF11,2024-06-07,75.24,"1,33%",1.0
5408,HSAF11,2024-05-08,74.83,"1,40%",1.05
5409,HSAF11,2024-04-05,78.98,"1,27%",1.0
5410,HSAF11,2024-03-07,76.71,"1,17%",0.9
5411,HSAF11,2024-02-07,78.05,"1,09%",0.85
5412,HSAF11,2024-01-08,75.86,"0,99%",0.75
5413,HSAF11,2023-12-07,74.38,"1,08%",0.8
5414,HSAF11,2023-11-08,72.42,"1,10%",0.8
5415,HSAF11,2023-10-06,74.55,"0,94%",0.7
5416,HSAF11,2023-09-08,75.19,"1,00%",0.75
5417,HSAF11,2023-08-07,77.92,"1,03%",0.8
5418,HSAF11,2023-07-07,76.39,"1,44%",1.1
5419,HSAF11,2023-06-07,74.12,"1,48%",1.1
5420,HSAF11,2023-05-08,70.44,"1,56%",1.1
5421,HSAF11,2023-04-10,69.03,"1,38%",0.95
5422,HSAF11,2023-03-07,68.74,"1,31%",0.9
5423,HSAF11,2023-02-07,69.53,"1,29%",0.9
5424,HSAF11,2023-01-06,69.13,"1,16%",0.8
5425,HSAF11,2022-12-07,73.19,"0,82%",0.6
5426,HSAF11,2022-11-08,74.42,"1,34%",1.0
5427,HSAF11,2022-10-17,74.22,"1,35%",1.0
5428,HSAF11,2022-09-08,76.22,"1,31%",1.0
5429,HSAF11,2022-08-05,82.11,"1,22%",1.0
5430,HSAF11,2022-07-07,82.85,"1,51%",1.25
5431,HSAF11,2022-06-07,83.44,"1,50%",1.25
5432,HSAF11,2022-05-06,83.6,"1,38%",1.15
5433,HSAF11,2022-04-07,83.47,"1,38%",1.15
5434,HSAF11,2022-03-08,84.09,"1,37%",1.15
5435,HSAF11,2022-02-07,83.09,"1,32%",1.1
5436,HSAF11,2022-01-07,82.99,"1,20%",1.0
5437,HSAF11,2021-12-07,78.32,"1,34%",1.05
5438,HSAF11,2021-11-08,79.97,"1,31%",1.05
5439,HSAF11,2021-10-07,78.8,"1,27%",1.0
5440,HSAF11,2021-09-08,80.72,"1,02%",0.82
5441,HSAF11,2021-08-06,87.23,"0,97%",0.85
5442,HSAF11,2021-07-07,88.47,"1,13%",1.0
5443,HSAF11,2021-06-08,89.29,"1,23%",1.1
5444,HSAF11,2021-05-07,88.58,"1,24%",1.1
5445,HSAF11,2021-04-08,87.42,"1,26%",1.1
5446,HSAF11,2021-03-05,85.85,"1,16%",1.0
5447,HSAF11,2021-02-05,82.94,"0,96%",0.8
5448,HSAF11,2021-01-08,82.72,"0,85%",0.7
5449,HSAF11,2020-12-07,79.95,"0,50%",0.4
5450,HSAF11,2020-11-09,80.61,"0,27%",0.22
5451,HSAF11,2020-10-07,86.64,"0,05%",0.04
5452,GARE11,2025-03-11,7.9,"1,05%",0.08
5453,GARE11,2025-02-07,7.66,"1,08%",0.08
5454,GARE11,2025-01-08,8.21,"1,12%",0.09
5455,GARE11,2024-12-06,8.51,"1,08%",0.09
5456,GARE11,2024-11-07,8.65,"1,06%",0.09
5457,GARE11,2024-10-07,8.52,"1,06%",0.09
5458,GARE11,2024-09-06,8.51,"1,02%",0.09
5459,GARE11,2024-08-07,8.34,"1,04%",0.09
5460,GARE11,2024-07-05,8.24,"1,06%",0.09
5461,GARE11,2024-06-07,8.3,"1,05%",0.09
5462,GARE11,2024-05-08,8.27,"1,05%",0.09
5463,GARE11,2024-04-05,8.34,"1,04%",0.09
5464,GARE11,2024-03-07,8.3,"1,04%",0.09
5465,GARE11,2024-02-07,9.1,"0,92%",0.08
5466,GARE11,2024-01-08,9.34,"0,90%",0.08
5467,GARE11,2023-12-07,9.29,"0,90%",0.08
5468,GARE11,2023-11-08,9.39,"0,89%",0.08
5469,GARE11,2023-10-06,9.3,"0,90%",0.08
5470,GARE11,2023-09-08,9.12,"0,92%",0.08
5471,GARE11,2023-08-07,9.17,"0,89%",0.08
5472,GARE11,2023-07-07,9.27,"0,88%",0.08
5473,GARE11,2023-06-07,8.64,"0,95%",0.08
5474,GARE11,2023-05-08,8.47,"0,97%",0.08
5475,GARE11,2023-04-10,8.27,"0,99%",0.08
5476,GARE11,2023-03-07,8.64,"0,95%",0.08
5477,GARE11,2023-02-07,9.06,"0,89%",0.08
5478,GARE11,2023-01-06,9.39,"0,87%",0.08
5479,GARE11,2022-12-07,9.33,"0,88%",0.08
5480,GARE11,2022-11-08,9.68,"0,85%",0.08
5481,GARE11,2022-10-07,9.8,"0,84%",0.08
5482,GARE11,2022-09-08,9.83,"0,83%",0.08
5483,GARE11,2022-08-05,9.27,"0,85%",0.08
5484,GARE11,2022-07-14,9.24,"0,87%",0.08
5485,GARE11,2022-06-14,9.49,"0,86%",0.08
5486,GARE11,2022-05-13,9.53,"0,86%",0.08
5487,GARE11,2022-04-14,9.56,"0,86%",0.08
5488,GARE11,2022-03-15,9.79,"0,84%",0.08
5489,GARE11,2022-02-14,9.98,"0,84%",0.08
5490,GARE11,2022-01-14,10.28,"0,82%",0.08
5491,GARE11,2021-12-14,9.99,"0,84%",0.08
5492,GARE11,2021-11-16,10.16,"0,83%",0.08
5493,GARE11,2021-10-15,10.29,"0,82%",0.08
5494,GARE11,2021-09-15,10.59,"0,79%",0.08
5495,GARE11,2021-08-13,10.93,"0,77%",0.08
5496,GARE11,2021-07-15,10.49,"0,80%",0.08
5497,GARE11,2021-06-15,11.02,"0,76%",0.08
5498,GARE11,2021-05-14,11.19,"0,75%",0.08
5499,GARE11,2021-04-15,11.29,"0,74%",0.08
5500,GARE11,2021-03-12,11.54,"0,73%",0.08
5501,GARE11,2021-02-12,11.19,"0,72%",0.08
5503,KNUQ11,2025-03-14,101.28,"1,20%",1.22
5504,KNUQ11,2025-02-12,96.68,"1,29%",1.25
5505,KNUQ11,2025-01-13,100.57,"1,09%",1.1
5506,KNUQ11,2024-12-11,99.46,"1,01%",1.0
5507,KNUQ11,2024-11-12,98.05,"1,12%",1.1
5508,KNUQ11,2024-10-10,99.85,"1,00%",1.0
5509,KNUQ11,2024-09-11,98.66,"1,04%",1.03
5510,KNUQ11,2024-08-12,96.44,"1,11%",1.07
5511,KNUQ11,2024-07-10,96.27,"0,85%",0.82
5512,KNUQ11,2024-06-12,96.5,"1,12%",1.08
5513,KNUQ11,2024-05-13,95.05,"1,21%",1.15
5514,KNUQ11,2024-04-10,94.76,"1,20%",1.14
5515,KNUQ11,2024-03-12,95.49,"1,11%",1.06
5516,KNUQ11,2024-02-14,95.57,"1,21%",1.16
5517,KNUQ11,2024-01-11,93.87,"1,21%",1.14
5518,KNUQ11,2023-12-12,93.33,"1,14%",1.06
5519,KNUQ11,2023-11-13,93.74,"1,03%",0.97
5524,GTWR11,2025-03-18,66.82,"1,24%",0.83
5525,GTWR11,2025-02-14,67.83,"1,22%",0.83
5526,GTWR11,2025-01-15,68.94,"1,20%",0.83
5527,GTWR11,2024-12-13,69.57,"1,14%",0.79
5528,GTWR11,2024-11-14,71.01,"1,11%",0.79
5529,GTWR11,2024-10-14,73.75,"1,07%",0.79
5530,GTWR11,2024-09-13,76.45,"1,03%",0.79
5531,GTWR11,2024-08-14,75.96,"1,04%",0.79
5532,GTWR11,2024-07-12,76.73,"1,03%",0.79
5533,GTWR11,2024-06-14,76.48,"1,03%",0.79
5534,GTWR11,2024-05-15,76.15,"1,04%",0.79
5535,GTWR11,2024-04-12,76.77,"1,03%",0.79
5536,GTWR11,2024-03-14,78.16,"1,01%",0.79
5537,GTWR11,2024-02-16,80.09,"0,99%",0.79
5538,GTWR11,2024-01-15,79.3,"1,00%",0.79
5539,GTWR11,2023-12-14,74.94,"1,05%",0.79
5540,GTWR11,2023-11-16,73.76,"1,07%",0.79
5541,GTWR11,2023-10-16,76.47,"1,03%",0.79
5542,GTWR11,2023-09-15,79.2,"1,00%",0.79
5543,GTWR11,2023-08-14,76.47,"1,03%",0.79
5544,GTWR11,2023-07-14,73.29,"1,08%",0.79
5545,GTWR11,2023-06-15,72.75,"1,09%",0.79
5546,GTWR11,2023-05-15,72.84,"1,08%",0.79
5547,GTWR11,2023-04-17,67.89,"1,16%",0.79
5548,GTWR11,2023-03-14,67.69,"1,17%",0.79
5549,GTWR11,2023-02-14,67.7,"1,17%",0.79
5550,GTWR11,2023-01-13,72.37,"1,09%",0.79
5551,GTWR11,2022-12-14,71.54,"1,03%",0.74
5552,GTWR11,2022-11-16,76.48,"0,97%",0.74
5553,GTWR11,2022-10-17,74.48,"0,99%",0.74
5554,GTWR11,2022-09-15,75.34,"0,98%",0.74
5555,GTWR11,2022-08-12,64.65,"1,14%",0.74
5556,GTWR11,2022-07-14,64.84,"1,14%",0.74
5557,GTWR11,2022-06-14,66.02,"1,12%",0.74
5558,GTWR11,2022-05-13,69.99,"1,06%",0.74
5559,GTWR11,2022-04-14,75.29,"0,98%",0.74
5560,GTWR11,2022-03-15,73.76,"1,00%",0.74
5561,GTWR11,2022-02-14,76.79,"0,96%",0.74
5562,GTWR11,2022-01-14,81.47,"0,91%",0.74
5563,GTWR11,2021-12-14,65.57,"1,02%",0.67
5564,GTWR11,2021-11-16,71.03,"0,94%",0.67
5565,GTWR11,2021-10-15,82.16,"0,82%",0.67
5566,GTWR11,2021-09-15,86.48,"0,77%",0.67
5567,GTWR11,2021-08-13,91.85,"0,73%",0.67
5568,GTWR11,2021-07-15,91.79,"0,73%",0.67
5569,GTWR11,2021-06-15,97.45,"0,69%",0.67
5570,GTWR11,2021-05-14,98.76,"0,68%",0.67
5571,GTWR11,2021-04-15,97.45,"0,69%",0.67
5572,GTWR11,2021-03-12,97.45,"0,69%",0.67
5573,GTWR11,2021-02-12,98.73,"0,70%",0.69
5574,GTWR11,2021-01-15,101.72,"0,68%",0.69
5575,GTWR11,2020-12-14,107.23,"0,64%",0.69
5576,GTWR11,2020-11-16,106.08,"0,65%",0.69
5577,GTWR11,2020-10-15,107.63,"0,64%",0.69
5578,GTWR11,2020-09-15,102.44,"0,67%",0.69
5579,GTWR11,2020-08-14,102.98,"0,67%",0.69
5580,GTWR11,2020-07-14,108.92,"0,63%",0.69
5581,GTWR11,2020-06-15,106.7,"0,64%",0.69
5582,GTWR11,2020-05-15,101.08,"0,68%",0.69
5583,GTWR11,2020-04-15,94.87,"0,72%",0.69
5596,RBRF11,2025-03-20,6.54,"0,92%",0.06
5597,RBRF11,2025-02-18,6.31,"0,95%",0.06
5598,RBRF11,2025-01-17,6.33,"1,75%",0.11
5599,RBRF11,2024-12-17,5.95,"1,68%",0.1
5600,RBRF11,2024-11-19,6.39,"1,41%",0.09
5601,RBRF11,2024-10-16,6.44,"0,85%",0.06
5602,RBRF11,2024-09-17,6.95,"0,79%",0.06
5603,RBRF11,2024-08-16,6.91,"0,80%",0.06
5604,RBRF11,2024-07-16,6.94,"0,98%",0.07
5605,RBRF11,2024-06-18,6.98,"0,79%",0.06
5606,RBRF11,2024-05-17,7.32,"0,75%",0.06
5607,RBRF11,2024-04-16,7.44,"0,74%",0.06
5608,RBRF11,2024-03-18,7.68,"0,72%",0.06
5609,RBRF11,2024-02-20,7.27,"0,76%",0.06
5610,RBRF11,2024-01-17,7.37,"0,75%",0.06
5611,RBRF11,2023-12-18,6.83,"0,81%",0.06
5612,RBRF11,2023-11-20,7.03,"0,78%",0.06
5613,RBRF11,2023-10-18,7.03,"0,78%",0.06
5614,RBRF11,2023-09-19,7.6,"0,72%",0.06
5615,RBRF11,2023-08-16,7.72,"0,82%",0.06
5616,RBRF11,2023-07-18,7.25,"0,87%",0.06
5617,RBRF11,2023-06-19,6.65,"0,95%",0.06
5618,RBRF11,2023-05-17,6.4,"0,98%",0.06
5619,RBRF11,2023-04-19,6.0,"1,05%",0.06
5620,RBRF11,2023-03-16,5.85,"1,08%",0.06
5621,RBRF11,2023-02-16,6.01,"1,05%",0.06
5622,RBRF11,2023-01-17,6.18,"1,02%",0.06
5623,RBRF11,2022-12-16,6.39,"0,99%",0.06
5624,RBRF11,2022-11-18,6.64,"0,95%",0.06
5625,RBRF11,2022-10-19,7.21,"0,87%",0.06
5626,RBRF11,2022-09-19,6.86,"0,87%",0.06
5627,RBRF11,2022-08-16,6.39,"0,94%",0.06
5628,RBRF11,2022-07-18,6.2,"1,15%",0.07
5629,RBRF11,2022-06-17,6.54,"0,92%",0.06
5630,RBRF11,2022-05-17,6.46,"0,93%",0.06
5631,RBRF11,2022-04-19,6.76,"0,89%",0.06
5632,RBRF11,2022-03-17,6.4,"0,94%",0.06
5633,RBRF11,2022-02-16,6.54,"0,92%",0.06
5634,RBRF11,2022-01-18,6.72,"0,90%",0.06
5635,RBRF11,2021-12-16,6.5,"0,92%",0.06
5636,RBRF11,2021-11-18,6.37,"0,94%",0.06
5637,RBRF11,2021-10-19,7.16,"0,84%",0.06
5638,RBRF11,2021-09-17,7.15,"0,84%",0.06
5639,RBRF11,2021-08-17,7.13,"0,84%",0.06
5640,RBRF11,2021-07-19,7.31,"0,82%",0.06
5641,RBRF11,2021-06-17,7.91,"0,76%",0.06
5642,RBRF11,2021-05-18,8.29,"0,72%",0.06
5643,RBRF11,2021-04-19,8.42,"0,71%",0.06
5644,RBRF11,2021-03-16,8.34,"0,72%",0.06
5645,RBRF11,2021-02-18,8.94,"0,67%",0.06
5646,RBRF11,2021-01-19,8.69,"0,99%",0.09
5647,RBRF11,2020-12-16,8.52,"0,88%",0.08
5648,RBRF11,2020-11-18,8.83,"0,85%",0.08
5649,RBRF11,2020-10-19,8.78,"0,85%",0.08
5650,RBRF11,2020-09-17,8.81,"0,68%",0.06
5651,RBRF11,2020-08-18,9.37,"0,45%",0.04
5652,RBRF11,2020-07-16,8.93,"0,67%",0.06
5653,RBRF11,2020-06-17,9.26,"0,65%",0.06
5654,RBRF11,2020-05-19,9.1,"0,66%",0.06
5655,RBRF11,2020-04-17,9.59,"0,63%",0.06
5686,KFOF11,2025-03-18,71.04,"1,06%",0.75
5687,KFOF11,2025-02-14,66.84,"1,12%",0.75
5688,KFOF11,2025-01-15,68.71,"1,09%",0.75
5689,KFOF11,2024-12-13,72.17,"1,04%",0.75
5690,KFOF11,2024-11-14,71.9,"1,04%",0.75
5691,KFOF11,2024-10-14,79.43,"0,94%",0.75
5692,KFOF11,2024-09-13,80.96,"0,93%",0.75
5693,KFOF11,2024-08-14,82.18,"0,91%",0.75
5694,KFOF11,2024-07-12,85.94,"0,87%",0.75
5695,KFOF11,2024-06-14,84.73,"0,94%",0.8
5696,KFOF11,2024-05-15,87.16,"0,92%",0.8
5697,KFOF11,2024-04-12,91.47,"0,87%",0.8
5698,KFOF11,2024-03-14,92.06,"0,87%",0.8
5699,KFOF11,2024-02-16,92.54,"0,86%",0.8
5700,KFOF11,2024-01-15,89.16,"1,16%",1.03
5701,KFOF11,2023-12-14,85.79,"0,93%",0.8
5702,KFOF11,2023-11-16,87.99,"0,91%",0.8
5703,KFOF11,2023-10-16,89.54,"0,89%",0.8
5704,KFOF11,2023-09-15,87.95,"0,85%",0.75
5705,KFOF11,2023-08-14,88.8,"0,84%",0.75
5706,KFOF11,2023-07-14,84.74,"1,18%",1.0
5707,KFOF11,2023-06-15,78.07,"0,96%",0.75
5708,KFOF11,2023-05-15,71.69,"1,05%",0.75
5709,KFOF11,2023-04-17,70.9,"1,02%",0.72
5710,KFOF11,2023-03-14,70.98,"1,01%",0.72
5711,KFOF11,2023-02-14,69.68,"1,03%",0.72
5712,KFOF11,2023-01-13,71.45,"1,01%",0.72
5713,KFOF11,2022-12-14,74.37,"0,97%",0.72
5714,KFOF11,2022-11-16,83.11,"0,87%",0.72
5715,KFOF11,2022-10-17,84.21,"0,86%",0.72
5716,KFOF11,2022-09-15,78.73,"0,89%",0.7
5717,KFOF11,2022-08-05,68.14,"1,03%",0.7
5718,KFOF11,2022-07-14,69.17,"1,01%",0.7
5719,KFOF11,2022-06-14,72.59,"0,94%",0.68
5720,KFOF11,2022-05-13,72.96,"0,93%",0.68
5721,KFOF11,2022-04-14,69.92,"0,97%",0.68
5722,KFOF11,2022-03-15,67.86,"0,96%",0.65
5723,KFOF11,2022-02-14,68.79,"0,92%",0.63
5724,KFOF11,2022-01-14,70.68,"0,86%",0.61
5725,KFOF11,2021-12-14,62.86,"0,76%",0.48
5726,KFOF11,2021-11-16,74.19,"0,78%",0.58
5727,KFOF11,2021-10-15,73.79,"0,79%",0.58
5728,KFOF11,2021-09-15,76.42,"0,76%",0.58
5729,KFOF11,2021-08-13,82.86,"0,69%",0.57
5730,KFOF11,2021-07-14,78.39,"1,12%",0.88
5731,KFOF11,2021-06-15,84.08,"0,65%",0.55
5732,KFOF11,2021-05-14,86.73,"0,63%",0.55
5733,KFOF11,2021-04-15,86.51,"0,64%",0.55
5734,KFOF11,2021-03-12,92.61,"0,59%",0.55
5735,KFOF11,2021-02-12,93.28,"0,54%",0.5
5736,KFOF11,2021-01-15,97.53,"0,51%",0.5
5737,KFOF11,2020-12-14,96.11,"0,52%",0.5
5738,KFOF11,2020-11-16,101.76,"0,45%",0.46
5739,KFOF11,2020-10-15,101.43,"0,45%",0.46
5740,KFOF11,2020-09-15,102.76,"0,45%",0.46
5741,KFOF11,2020-08-14,103.31,"0,45%",0.46
5742,KFOF11,2020-07-14,101.34,"0,90%",0.91
5743,KFOF11,2020-06-15,89.72,"0,50%",0.45
5744,KFOF11,2020-05-15,88.38,"0,51%",0.45
5745,KFOF11,2020-04-15,90.09,"0,50%",0.45
5764,HSML11,2025-03-11,76.52,"0,85%",0.65
5765,HSML11,2025-02-07,72.35,"0,90%",0.65
5766,HSML11,2025-01-08,70.86,"1,13%",0.8
5767,HSML11,2024-12-06,79.46,"1,01%",0.8
5768,HSML11,2024-11-07,83.08,"0,96%",0.8
5769,HSML11,2024-10-07,87.3,"0,92%",0.8
5770,HSML11,2024-09-06,90.49,"0,88%",0.8
5771,HSML11,2024-08-07,90.03,"0,89%",0.8
5772,HSML11,2024-07-05,89.74,"0,89%",0.8
5773,HSML11,2024-06-07,89.19,"0,90%",0.8
5774,HSML11,2024-05-08,89.19,"0,90%",0.8
5775,HSML11,2024-04-05,90.33,"0,89%",0.8
5776,HSML11,2024-03-07,89.36,"0,90%",0.8
5777,HSML11,2024-02-07,89.13,"0,85%",0.76
5778,HSML11,2024-01-08,89.19,"0,85%",0.76
5779,HSML11,2023-12-07,86.18,"0,86%",0.74
5780,HSML11,2023-11-08,84.52,"0,88%",0.74
5781,HSML11,2023-10-06,86.5,"0,86%",0.74
5782,HSML11,2023-09-08,88.95,"0,83%",0.74
5783,HSML11,2023-08-07,87.11,"0,85%",0.74
5784,HSML11,2023-07-07,86.28,"0,86%",0.74
5785,HSML11,2023-06-07,81.12,"0,91%",0.74
5786,HSML11,2023-05-08,78.62,"0,94%",0.74
5787,HSML11,2023-04-10,73.42,"1,01%",0.74
5788,HSML11,2023-03-07,72.61,"1,02%",0.74
5789,HSML11,2023-02-07,73.73,"0,95%",0.7
5790,HSML11,2023-01-06,75.44,"0,93%",0.7
5791,HSML11,2022-12-07,75.13,"0,91%",0.68
5792,HSML11,2022-11-08,83.87,"0,81%",0.68
5793,HSML11,2022-10-07,86.88,"0,78%",0.68
5794,HSML11,2022-09-08,84.26,"0,80%",0.67
5795,HSML11,2022-08-05,72.11,"0,90%",0.65
5796,HSML11,2022-07-07,71.9,"0,90%",0.65
5797,HSML11,2022-06-07,74.22,"0,84%",0.62
5798,HSML11,2022-05-06,74.44,"0,81%",0.6
5799,HSML11,2022-04-07,74.88,"0,80%",0.6
5800,HSML11,2022-03-08,70.98,"0,85%",0.6
5801,HSML11,2022-02-07,70.19,"0,78%",0.55
5802,HSML11,2022-01-07,75.22,"0,69%",0.52
5803,HSML11,2021-12-07,64.63,"0,80%",0.52
5804,HSML11,2021-11-08,71.29,"0,73%",0.52
5805,HSML11,2021-10-07,73.72,"0,71%",0.52
5806,HSML11,2021-09-08,74.67,"0,67%",0.5
5807,HSML11,2021-08-06,79.96,"0,63%",0.5
5808,HSML11,2021-07-07,82.42,"0,49%",0.4
5809,HSML11,2021-06-08,83.96,"0,42%",0.35
5810,HSML11,2021-05-07,82.82,"0,27%",0.22
5811,HSML11,2021-04-08,80.94,"0,20%",0.16
5812,HSML11,2021-03-05,84.82,"0,47%",0.4
5813,HSML11,2021-02-05,90.15,"0,55%",0.5
5814,HSML11,2021-01-08,86.92,"0,58%",0.5
5815,HSML11,2020-12-07,85.46,"0,55%",0.47
5816,HSML11,2020-11-09,81.53,"0,55%",0.45
5817,HSML11,2020-10-07,85.14,"0,47%",0.4
5818,HSML11,2020-09-08,84.61,"0,31%",0.26
5819,HSML11,2020-08-07,78.82,"0,23%",0.18
5820,HSML11,2020-07-07,82.04,"0,22%",0.18
5821,HSML11,2020-06-05,76.7,"0,23%",0.18
5822,HSML11,2020-05-08,76.97,"0,29%",0.22
5823,HSML11,2020-04-07,76.65,"0,29%",0.22
5831,WHGR11,2025-03-18,8.49,"1,18%",0.1
5832,WHGR11,2025-02-14,7.97,"1,25%",0.1
5833,WHGR11,2025-01-15,8.36,"1,20%",0.1
5834,WHGR11,2024-12-13,8.49,"1,18%",0.1
5835,WHGR11,2024-11-14,8.44,"1,18%",0.1
5836,WHGR11,2024-10-14,8.94,"1,12%",0.1
5837,WHGR11,2024-09-13,9.14,"1,09%",0.1
5838,WHGR11,2024-08-14,9.04,"1,05%",0.1
5839,WHGR11,2024-07-12,8.95,"1,12%",0.1
5840,WHGR11,2024-06-14,9.01,"1,11%",0.1
5841,WHGR11,2024-05-15,9.04,"1,11%",0.1
5842,WHGR11,2024-04-12,9.15,"1,09%",0.1
5843,WHGR11,2024-03-14,8.92,"1,12%",0.1
5844,WHGR11,2024-02-16,9.07,"1,10%",0.1
5845,WHGR11,2024-01-15,8.97,"1,11%",0.1
5846,WHGR11,2023-12-14,8.82,"1,13%",0.1
5847,WHGR11,2023-11-16,8.84,"1,13%",0.1
5848,WHGR11,2023-10-16,8.91,"1,12%",0.1
5849,WHGR11,2023-09-15,8.91,"1,12%",0.1
5850,WHGR11,2023-08-14,8.64,"1,27%",0.11
5851,WHGR11,2023-07-14,8.46,"1,30%",0.11
5852,WHGR11,2023-06-15,8.41,"1,19%",0.1
5853,WHGR11,2023-05-15,7.72,"1,30%",0.1
5854,WHGR11,2023-04-17,7.77,"1,29%",0.1
5855,WHGR11,2023-03-14,7.94,"1,26%",0.1
5856,WHGR11,2023-02-14,7.87,"1,27%",0.1
5857,WHGR11,2023-01-13,7.93,"1,13%",0.09
5858,WHGR11,2022-12-14,8.37,"0,84%",0.07
